adjusted_rand_score,silhouette,calinski_harabasz,eigengap,adjusted_rand_score_old,ari_silhouette_old,ari_calinski_old,ari_eigengap_old,adjusted_rand_score_new,ari_silhouette_new,ari_calinski_new,ari_eigengap_new,ari_silhouette,ari_calinski,ari_eigengap,no_clusters_2,no_clusters_3,no_clusters_4,no_clusters_5,score_path,parameters
0.812811552277052,0.7147018159344268,0.6805429766859654,0.5900487761742983,0.7147018159344268,0.6805429766859654,0.5900487761742983,0.8180751673964445,0.5471651980933662,0.5229762333674797,0.627840847060249,0.7767723046651135,0.6684908936666974,0.6233691824476875,0.5745122185723269,0.592100458897863,0.599573472597481,0.5421102552750962,0.4925333729851222,rusemshift-finetune,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.8533365653916721,0.7049198096710215,0.6798251858229439,0.5828007361376705,0.7049198096710215,0.6798251858229439,0.5828007361376705,0.8200365837439688,0.6028345062320023,0.5920865115250317,0.6244598588266407,0.8225195865140145,0.6845168212223762,0.6639953613752919,0.5386936839860675,0.6494628318332111,0.5580204175694669,0.5155098976031733,0.43995884247450384,rusemshift-train,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.8005773691855845,0.6825410372354211,0.6126293573440619,0.5230330289745585,0.6825410372354211,0.6126293573440619,0.5230330289745585,0.8097691751190994,0.6085642673471829,0.5128446659148981,0.6112540683266275,0.8014191981838451,0.6258346183591085,0.6384335293092301,0.5879404781314492,0.635166250321816,0.5320246698485364,0.48556380010478234,0.43970556958220325,ru-ru,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.8518445790182536,0.7444912524960537,0.7211028311390316,0.58483459001233,0.7444912524960537,0.7211028311390316,0.58483459001233,0.8372291681449101,0.6236887235555084,0.5542442791110639,0.639611147414888,0.8767618845710302,0.7337071129759721,0.7093542782999847,0.5604092218090545,0.6992383671076811,0.624974142878641,0.5437322330772191,0.45603752611020404,en-en,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.775183055222617,0.5980608107755456,0.5913267397889118,0.48045569841171104,0.5980608107755456,0.5913267397889118,0.48045569841171104,0.8299562451496049,0.5492399490300878,0.5177350263859246,0.44634731303758907,0.7007441877056837,0.5543738728378838,0.549076292241017,0.4818514786756481,0.4773525660493874,0.5519658562846553,0.5359368937756367,0.4670775375220287,rusemshift-finetune,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.7761334633115552,0.6170565258396749,0.612739941520095,0.5276263421268887,0.6170565258396749,0.612739941520095,0.5276263421268887,0.8429610276588045,0.5616342228026014,0.5404275336688031,0.4642439980563569,0.73936995190035,0.5385514266883272,0.561690322549567,0.46413305615457645,0.6063665544908269,0.5534870818413539,0.4881785058681875,0.4492981931156659,rusemshift-train,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.7355245102680054,0.6453550481663846,0.5937688255883024,0.5193931538705401,0.6453550481663846,0.5937688255883024,0.5193931538705401,0.724684040363067,0.4514515061656206,0.4064818202175913,0.4554978042801569,0.798844131622571,0.6837574670371134,0.5902672856172427,0.5563577588046676,0.5407374509860189,0.5535437457699693,0.47801107753492394,0.45302310031654364,ru-ru,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.802846025514437,0.6775424250570561,0.6714295928881455,0.5036675212678541,0.6775424250570561,0.6714295928881455,0.5036675212678541,0.8244151318552192,0.598023215278151,0.598023215278151,0.5188651522449763,0.8086348639987087,0.6542368488566789,0.6493840707885067,0.4418954271760211,0.6128642906531006,0.584240999742487,0.49012728498444086,0.4310841369838654,en-en,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.6577332063884536,0.4982051421613378,0.5228721752759701,0.3830056952613483,0.4982051421613378,0.5228721752759701,0.3830056952613483,0.7320165646170599,0.42920730840937255,0.38221975669128105,0.41900187653884524,0.6559235917137044,0.4733370526819815,0.5221498106502706,0.32901334834759355,0.3654958262458765,0.4736611259514829,0.39918238342106216,0.31724971240608574,rusemshift-finetune,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.6837932346301884,0.5407430972108879,0.5435070958640662,0.44145479179033126,0.5407430972108879,0.5435070958640662,0.44145479179033126,0.7293547307308463,0.4136990087318082,0.3694168061373417,0.3559143171904553,0.6886604670278667,0.51550462290637,0.562867121498301,0.42309163832968527,0.5389731427765597,0.4362084608424215,0.42133156096635044,0.36039506973336066,rusemshift-train,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.6551617249144533,0.5333318855276158,0.5326208355368505,0.4311478286445283,0.5333318855276158,0.5326208355368505,0.4311478286445283,0.6893127108790614,0.4006587031607627,0.3677228665978986,0.4276415327233547,0.7022310811348519,0.5147378340682598,0.518795089419722,0.3425613914930055,0.4447489458817612,0.45978267954010765,0.374875229494803,0.3505737290354561,ru-ru,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.6712338998969339,0.5524875389920132,0.5827094256769775,0.4202107068863823,0.5524875389920132,0.5827094256769775,0.4202107068863823,0.7225234747623687,0.46187607707088457,0.42020941040421794,0.3562355100300432,0.7008656341870222,0.552239978102962,0.5679465975619072,0.33921209142815284,0.4165435360174398,0.43414924801106897,0.4111550019101669,0.34980611232845993,en-en,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.46902539204792504,0.34048349579755405,0.33323533493776986,0.17673395067401734,0.34048349579755405,0.33323533493776986,0.17673395067401734,0.5893631855313758,0.28790194740802916,0.20027017235116604,0.20751117322878565,0.4826595672360378,0.2917576172060509,0.2848720609662401,0.20035599525359396,0.2476210236138805,0.30721831594770554,0.22875197836158936,0.22219923634888852,rusemshift-finetune,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.5657650135866513,0.44366701656244567,0.442693203061995,0.26739985715558434,0.44366701656244567,0.442693203061995,0.26739985715558434,0.5972300669938443,0.27731480814405207,0.22771509248557906,0.18112529872994795,0.6042079726732762,0.40306008799122384,0.4106039655656349,0.20140924473898072,0.34779066907310024,0.3353340941489464,0.3257696405077823,0.27704332487714767,rusemshift-train,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.48939972402263193,0.36259389191202035,0.40995182143217307,0.21824835515195204,0.36259389191202035,0.40995182143217307,0.21824835515195204,0.5742436145161783,0.2281036012718479,0.21568925098017755,0.21443148183297864,0.57309198991494,0.367145059355986,0.4099015997499558,0.1872790074712641,0.3315572146877656,0.32437235665531505,0.23773528531119736,0.2342224674070088,ru-ru,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.5547830102040865,0.39813991721828595,0.3968720133814348,0.24264355504166132,0.39813991721828595,0.3968720133814348,0.24264355504166132,0.6443859850354735,0.2146824208113158,0.20892835583097843,0.25426309546908793,0.6511853180563716,0.4732006658426818,0.43012513068840574,0.300178759275383,0.3815027907267221,0.35007400118125975,0.2962209366778648,0.241928774450155,en-en,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.2140809864990427,0.08388749503028442,0.10838958203067366,0.08910738365933442,0.08388749503028442,0.10838958203067366,0.08910738365933442,0.41940609974988335,0.05406760647761286,0.07310153903913087,0.1975597720174913,0.3405884827597845,0.08962251476425842,0.11226286007237352,0.15728768971757487,0.08487096507068553,0.05425794678563,0.05045633254692711,0.06819138194552665,rusemshift-finetune,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.3052009056169813,0.1452707243054673,0.16265481811966506,0.03274616853894768,0.1452707243054673,0.16265481811966506,0.03274616853894768,0.48574928262288514,0.11849067281198454,0.14478002004143267,0.16270331386255213,0.37175840746792016,0.19800501780108404,0.21355899991553698,0.1862809288439098,0.1519922331034283,0.1597718889516995,0.1289675278369571,0.09786987066290614,rusemshift-train,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.2936940530371348,0.15867818719773666,0.1626870605853765,0.044012124919355466,0.15867818719773666,0.1626870605853765,0.044012124919355466,0.45262498693637987,0.19080237417375753,0.19065436798555488,0.27307568043179303,0.35133608204052796,0.147105176637884,0.13813158930743244,0.13212932419231357,0.19421777229237133,0.1212109411257361,0.09782660234955727,0.10000560553537824,ru-ru,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.25565480618282727,0.14649587413601528,0.1338939095066809,0.05587066783339473,0.14649587413601528,0.1338939095066809,0.05587066783339473,0.4149667566767718,0.12562836153906085,0.0976901670186992,0.19358717435689124,0.4367490307808737,0.2220459360145455,0.21027593796737543,0.11353724567019467,0.09580689581845749,0.11841763953957206,0.05963256619713552,0.07050700831708,en-en,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'en-en'}"
