adjusted_rand_score,parameters,model_hyperparameters,adjusted_rand_score_old,adjusted_rand_score_new
0.5968449948466258,"{'binarize': True, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}",{'distribution': 'discrete-binomial'},0.6194012674911205,0.44783784645958735
0.5352757538680725,"{'binarize': True, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'ru-ru'}",{'distribution': 'discrete-geometric'},0.46431613745288236,0.4203779154761785
0.5526149296139284,"{'binarize': True, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'ru-ru'}",{'distribution': 'discrete-poisson'},0.46431613745288236,0.4203779154761785
0.6102429333238892,"{'binarize': True, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'ru-ru'}",{'distribution': 'discrete-binomial'},0.5012711625490024,0.46539016159952656
0.5939118803100999,"{'binarize': True, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'en-en'}",{'distribution': 'discrete-geometric'},0.5342091754770808,0.5195443666292668
0.5975851038499023,"{'binarize': True, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'en-en'}",{'distribution': 'discrete-poisson'},0.5342091754770808,0.5361064307854733
0.6023890550574517,"{'binarize': True, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'en-en'}",{'distribution': 'discrete-binomial'},0.46098050986117106,0.5181547559683666
0.5897017414297527,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}",{'distribution': 'discrete-geometric'},0.4896525860388698,0.5460905280318807
0.588098534704733,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}",{'distribution': 'discrete-poisson'},0.44742631039724134,0.5513972049311803
0.5836316673805443,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}",{'distribution': 'discrete-binomial'},0.48581705206477516,0.5387348054854807
0.6287367959203843,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}",{'distribution': 'discrete-geometric'},0.5484380196803215,0.527252616838726
0.6287367959203843,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}",{'distribution': 'discrete-poisson'},0.5484380196803215,0.527252616838726
0.634968425262692,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}",{'distribution': 'discrete-binomial'},0.4965926514229819,0.5554302858254507
0.5399225138804785,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'ru-ru'}",{'distribution': 'discrete-geometric'},0.43419121968498336,0.4664207690229447
0.5434832213432838,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'ru-ru'}",{'distribution': 'discrete-poisson'},0.43419121968498336,0.4664207690229447
0.5449619633388033,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'ru-ru'}",{'distribution': 'discrete-binomial'},0.4014550759324474,0.4921869945535236
0.6028396544444344,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'en-en'}",{'distribution': 'discrete-geometric'},0.5365010692788029,0.5036144808545031
0.6083821138438218,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'en-en'}",{'distribution': 'discrete-poisson'},0.5800049889985059,0.49527224932582303
0.6217522640271606,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'en-en'}",{'distribution': 'discrete-binomial'},0.5717562990816276,0.49751472840351835
0.540978474110479,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}",{'distribution': 'discrete-geometric'},0.44731856075287807,0.48795262200773015
0.540978474110479,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}",{'distribution': 'discrete-poisson'},0.44731856075287807,0.48795262200773015
0.5136592828224343,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}",{'distribution': 'discrete-binomial'},0.4112013883353345,0.47121730092554664
0.5656896291352784,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}",{'distribution': 'discrete-geometric'},0.4014254752721869,0.5098515673465872
0.5108687795680792,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}",{'distribution': 'discrete-poisson'},0.4132048884149655,0.4115703173465872
0.5512388856809477,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}",{'distribution': 'discrete-binomial'},0.4296317431076919,0.42891847111471026
0.48067075142681054,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'ru-ru'}",{'distribution': 'discrete-geometric'},0.3822417843980572,0.4316323861687585
0.4869542436257957,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'ru-ru'}",{'distribution': 'discrete-poisson'},0.37582669005843455,0.4456303950388429
0.47080461200949403,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'ru-ru'}",{'distribution': 'discrete-binomial'},0.3520867507828755,0.4228721731753655
0.5510465367678227,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'en-en'}",{'distribution': 'discrete-geometric'},0.4115589304484877,0.4173902138426782
0.5510465367678227,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'en-en'}",{'distribution': 'discrete-poisson'},0.4115589304484877,0.4173902138426782
0.5720992044207893,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'en-en'}",{'distribution': 'discrete-binomial'},0.3849805738652628,0.4681193069388949
0.44395684274004954,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}",{'distribution': 'discrete-geometric'},0.30116056839587796,0.4436902753052314
0.44395684274004954,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}",{'distribution': 'discrete-poisson'},0.2606972711636276,0.44646277213666363
0.40993708908018167,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}",{'distribution': 'discrete-binomial'},0.22667398307124853,0.3893613565237845
0.40233059096663976,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}",{'distribution': 'discrete-geometric'},0.2922792671247475,0.3451211641957704
0.40233059096663976,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}",{'distribution': 'discrete-poisson'},0.2922792671247475,0.3451211641957704
0.42049718530502816,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}",{'distribution': 'discrete-binomial'},0.25562356670684183,0.3516415831329757
0.35187281039828,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'ru-ru'}",{'distribution': 'discrete-geometric'},0.32255096522612636,0.3058077936711616
0.3583722589142888,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'ru-ru'}",{'distribution': 'discrete-poisson'},0.32255096522612636,0.3103718663551125
0.3637617941225728,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'ru-ru'}",{'distribution': 'discrete-binomial'},0.2764748929185467,0.31681705612965927
0.473576070393128,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'en-en'}",{'distribution': 'discrete-geometric'},0.39600026271025474,0.3515049430775039
0.458310582909535,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'en-en'}",{'distribution': 'discrete-poisson'},0.3751014294817212,0.3455629068571955
0.42393258539170836,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'en-en'}",{'distribution': 'discrete-binomial'},0.3260381709755285,0.3203428506568092
0.21755841703076795,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}",{'distribution': 'discrete-geometric'},0.16668245859346964,0.2239267003825692
0.22277314571954013,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}",{'distribution': 'discrete-poisson'},0.16668245859346964,0.2239267003825692
0.18980646547432248,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}",{'distribution': 'discrete-binomial'},0.14632837431922288,0.21346598761657523
0.19976612720980155,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}",{'distribution': 'discrete-geometric'},0.17918492850736878,0.16433572465358134
0.19976612720980155,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}",{'distribution': 'discrete-poisson'},0.17918492850736878,0.16433572465358134
0.24487450286653803,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}",{'distribution': 'discrete-binomial'},0.17460488442318164,0.21182480462159012
0.22121076270621642,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'ru-ru'}",{'distribution': 'discrete-geometric'},0.13314963036771918,0.17445086091759396
0.2166015468754995,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'ru-ru'}",{'distribution': 'discrete-poisson'},0.12934015375226351,0.18267161436617851
0.2060830349849503,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'ru-ru'}",{'distribution': 'discrete-binomial'},0.12883944512539855,0.17292123081100244
0.2806046513874889,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'en-en'}",{'distribution': 'discrete-geometric'},0.2092311436453704,0.3164401722777368
0.2931508380583906,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'en-en'}",{'distribution': 'discrete-poisson'},0.2092311436453704,0.33570437079772547
0.26507677610303004,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'en-en'}",{'distribution': 'discrete-binomial'},0.19076329879274137,0.3236194902213641
